X,Y,Z
320977.809,4168144.112,2945.684
320977.821,4168144.162,2945.667
320977.879,4168144.319,2945.684
320977.962,4168144.596,2945.64
320977.977,4168144.658,2945.619
320978.051,4168144.856,2945.6440000000002
320978.064,4168144.887,2945.65
320978.196,4168145.296,2945.623
320978.342,4168145.754,2945.589
320978.396,4168145.92,2945.578
320978.419,4168145.973,2945.593
320978.451,4168146.079,2945.581
320978.461,4168146.102,2945.587
320978.471,4168146.126,2945.593
320978.49,4168146.179,2945.596
320978.492,4168146.191,2945.591
320978.497,4168146.205,2945.589
320978.509,4168146.254,2945.574
320978.537,4168146.342,2945.567
320978.564,4168146.435,2945.551
320978.588,4168146.488,2945.572
320978.592,4168146.508,2945.562
320978.605,4168146.536,2945.574
320978.633,4168146.615,2945.577
320978.635,4168146.624,2945.572
320978.677,4168146.757,2945.559
320978.693,4168146.795,2945.569
320978.686,4168146.799,2945.543
320978.715,4168146.876,2945.55
320977.823,4168144.108,2945.682
320977.859,4168144.223,2945.6730000000002
320977.904,4168144.353,2945.674
320977.931,4168144.449,2945.656
320978.017,4168144.721,2945.631
320978.03,4168144.755,2945.638
320978.032,4168144.767,2945.631
320978.057,4168144.83,2945.643
320978.076,4168144.882,2945.647
320978.101,4168144.953,2945.65
320978.111,4168144.98,2945.654
320978.192,4168145.225,2945.646
320978.202,4168145.251,2945.65
320978.268,4168145.469,2945.619
320978.294,4168145.539,2945.628
320978.297,4168145.576,2945.597
320978.32,4168145.639,2945.602
320978.337,4168145.69,2945.598
320978.408,4168145.903,2945.595
320978.421,4168145.94,2945.596
320978.448,4168146.031,2945.585
320978.549,4168146.333,2945.575
320978.557,4168146.367,2945.563
320978.562,4168146.383,2945.563
320978.592,4168146.46,2945.576
320978.599,4168146.478,2945.579
320978.604,4168146.493,2945.578
320978.61,4168146.509,2945.579
320978.608,4168146.513,2945.568
320978.659,4168146.657,2945.577
320978.667,4168146.69,2945.566
320978.702,4168146.799,2945.559
320978.713,4168146.842,2945.546
320978.725,4168146.874,2945.55
320978.734,4168146.894,2945.556
320978.726,4168146.888,2945.535
320978.763,4168146.984,2945.55
320977.805,4168144.01,2945.686
320977.842,4168144.118,2945.686
320977.86,4168144.181,2945.677
320977.906,4168144.314,2945.679
320977.957,4168144.491,2945.65
320977.964,4168144.512,2945.648
320978.126,4168144.984,2945.655
320978.298,4168145.511,2945.635
320978.305,4168145.532,2945.636
320978.309,4168145.554,2945.623
320978.321,4168145.613,2945.595
320978.391,4168145.81,2945.605
320978.413,4168145.872,2945.612
320978.419,4168145.895,2945.602
320978.431,4168145.938,2945.594
320978.438,4168145.958,2945.595
320978.448,4168145.997,2945.585
320978.483,4168146.092,2945.593
320978.482,4168146.105,2945.576
320978.495,4168146.141,2945.578
320978.528,4168146.226,2945.594
320978.529,4168146.24,2945.578
320978.531,4168146.251,2945.573
320978.545,4168146.282,2945.586
320978.552,4168146.307,2945.58
320978.574,4168146.385,2945.564
320978.589,4168146.431,2945.563
320978.602,4168146.466,2945.567
320978.614,4168146.506,2945.561
320978.617,4168146.524,2945.55
320978.643,4168146.594,2945.559
320978.659,4168146.626,2945.576
320978.663,4168146.647,2945.567
320978.68,4168146.701,2945.562
320978.721,4168146.826,2945.558
320978.739,4168146.88,2945.556
320978.75,4168146.917,2945.551
320978.775,4168146.982,2945.561
320978.774,4168146.994,2945.546
320977.834,4168144.055,2945.678
320977.929,4168144.33,2945.687
320977.976,4168144.517,2945.634
320978.009,4168144.605,2945.6440000000002
320978.055,4168144.751,2945.633
320978.07,4168144.796,2945.632
320978.088,4168144.847,2945.636
320978.109,4168144.895,2945.653
320978.147,4168144.99,2945.6730000000002
320978.208,4168145.184,2945.659
320978.22,4168145.23,2945.648
320978.312,4168145.506,2945.645
320978.327,4168145.554,2945.637
320978.415,4168145.845,2945.604
320978.456,4168145.989,2945.578
320978.476,4168146.046,2945.582
320978.518,4168146.168,2945.586
320978.543,4168146.244,2945.581
320978.547,4168146.26,2945.58
320978.549,4168146.276,2945.566
320978.557,4168146.297,2945.57
320978.592,4168146.389,2945.582
320978.581,4168146.379,2945.558
320978.587,4168146.395,2945.559
320978.597,4168146.419,2945.566
320978.618,4168146.474,2945.574
320978.633,4168146.532,2945.557
320978.657,4168146.612,2945.547
320978.677,4168146.652,2945.571
320978.68,4168146.663,2945.567
320978.703,4168146.74,2945.558
320978.717,4168146.775,2945.564
320978.734,4168146.849,2945.538
320978.752,4168146.897,2945.544
320978.779,4168146.959,2945.566
320978.783,4168146.984,2945.55
320977.863,4168144.082,2945.695
320977.865,4168144.096,2945.688
320977.879,4168144.142,2945.683
320977.904,4168144.217,2945.681
320977.926,4168144.269,2945.698
320977.938,4168144.319,2945.681
320977.942,4168144.335,2945.676
320977.946,4168144.352,2945.67
320977.969,4168144.432,2945.658
320978.013,4168144.601,2945.611
320978.072,4168144.764,2945.627
320978.092,4168144.812,2945.6440000000002
320978.123,4168144.886,2945.663
320978.113,4168144.877,2945.642
320978.145,4168144.96,2945.654
320978.155,4168144.995,2945.647
320978.265,4168145.326,2945.645
320978.309,4168145.461,2945.641
320978.316,4168145.481,2945.641
320978.32,4168145.497,2945.639
320978.325,4168145.528,2945.618
320978.335,4168145.569,2945.606
320978.347,4168145.599,2945.614
320978.352,4168145.63,2945.594
320978.411,4168145.787,2945.617
320978.41,4168145.792,2945.606
320978.428,4168145.839,2945.615
320978.433,4168145.855,2945.613
320978.457,4168145.927,2945.614
320978.458,4168145.935,2945.607
320978.456,4168145.939,2945.595
320978.453,4168145.948,2945.574
320978.463,4168145.973,2945.58
320978.492,4168146.059,2945.58
320978.519,4168146.142,2945.579
320978.528,4168146.163,2945.583
320978.524,4168146.163,2945.569
320978.535,4168146.19,2945.578
320978.548,4168146.219,2945.589
320978.548,4168146.227,2945.582
320978.551,4168146.245,2945.569
320978.56,4168146.267,2945.574
320978.571,4168146.293,2945.583
320978.563,4168146.287,2945.563
320978.584,4168146.343,2945.57
320978.587,4168146.362,2945.558
320978.602,4168146.407,2945.557
320978.609,4168146.425,2945.559
320978.61,4168146.435,2945.554
320978.647,4168146.551,2945.5480000000002
320978.665,4168146.593,2945.559
320978.68,4168146.639,2945.56
320978.689,4168146.667,2945.559
320978.698,4168146.687,2945.564
320978.703,4168146.702,2945.565
320978.701,4168146.712,2945.546
320978.723,4168146.787,2945.535
320978.736,4168146.815,2945.549
320978.77,4168146.908,2945.558
320978.773,4168146.925,2945.547
320978.785,4168146.951,2945.559
320978.797,4168146.982,2945.564
320978.799,4168146.993,2945.561
320977.87,4168144.071,2945.687
320977.935,4168144.263,2945.692
320977.948,4168144.298,2945.698
320977.952,4168144.331,2945.671
320977.972,4168144.389,2945.676
320977.976,4168144.405,2945.67
320977.982,4168144.426,2945.668
320977.992,4168144.479,2945.64
320978.025,4168144.569,2945.651
320978.042,4168144.66,2945.603
320978.112,4168144.828,2945.653
320978.133,4168144.892,2945.651
320978.15,4168144.933,2945.664
320978.17,4168145.003,2945.651
320978.173,4168145.017,2945.647
320978.191,4168145.059,2945.661
320978.213,4168145.156,2945.624
320978.256,4168145.266,2945.6440000000002
320978.315,4168145.453,2945.634
320978.32,4168145.47,2945.632
320978.33,4168145.496,2945.637
320978.345,4168145.538,2945.64
320978.36,4168145.626,2945.59
320978.388,4168145.697,2945.602
320978.386,4168145.702,2945.592
320978.419,4168145.783,2945.612
320978.424,4168145.8,2945.611
320978.44,4168145.85,2945.608
320978.444,4168145.872,2945.597
320978.461,4168145.917,2945.605
320978.467,4168145.949,2945.588
320978.471,4168145.969,2945.576
320978.492,4168146.034,2945.573
320978.519,4168146.103,2945.589
320978.528,4168146.133,2945.586
320978.522,4168146.13,2945.568
320978.538,4168146.178,2945.567
320978.552,4168146.224,2945.564
320978.56,4168146.259,2945.551
320978.578,4168146.296,2945.571
320978.58,4168146.306,2945.565
320978.586,4168146.324,2945.567
320978.596,4168146.348,2945.574
320978.615,4168146.414,2945.563
320978.635,4168146.461,2945.578
320978.636,4168146.49,2945.547
320978.645,4168146.512,2945.554
320978.656,4168146.543,2945.554
320978.675,4168146.595,2945.561
320978.679,4168146.608,2945.559
320978.685,4168146.632,2945.553
320978.699,4168146.668,2945.56
320978.706,4168146.692,2945.554
320978.72,4168146.729,2945.563
320978.721,4168146.737,2945.556
320978.732,4168146.775,2945.551
320978.742,4168146.803,2945.551
320978.746,4168146.823,2945.542
320978.758,4168146.855,2945.546
320978.764,4168146.872,2945.549
320978.793,4168146.95,2945.558
320978.798,4168146.965,2945.56
320978.807,4168146.985,2945.567
320977.921,4168144.164,2945.709
320977.941,4168144.256,2945.67
320978.014,4168144.477,2945.668
320978.0,4168144.458,2945.64
320978.081,4168144.717,2945.623
320978.084,4168144.733,2945.618
320978.177,4168144.966,2945.67
320978.187,4168145.018,2945.646
320978.194,4168145.04,2945.646
320978.264,4168145.275,2945.619
320978.291,4168145.355,2945.619
320978.34,4168145.483,2945.641
320978.368,4168145.595,2945.609
320978.414,4168145.739,2945.605
320978.435,4168145.798,2945.609
320978.433,4168145.803,2945.598
320978.456,4168145.872,2945.597
320978.47,4168145.912,2945.6
320978.476,4168145.937,2945.592
320978.493,4168146.002,2945.574
320978.528,4168146.121,2945.56
320978.544,4168146.17,2945.559
320978.57,4168146.235,2945.573
320978.586,4168146.298,2945.557
320978.623,4168146.408,2945.557
320978.633,4168146.432,2945.564
320978.673,4168146.574,2945.54
320978.719,4168146.696,2945.559
320978.725,4168146.719,2945.552
320978.736,4168146.744,2945.563
320978.751,4168146.802,2945.549
320978.784,4168146.894,2945.557
320978.808,4168146.957,2945.566
320978.815,4168146.988,2945.555
320977.879,4168144.021,2945.672
320977.918,4168144.117,2945.697
320977.918,4168144.126,2945.687
320977.964,4168144.245,2945.711
320977.964,4168144.253,2945.701
320977.964,4168144.279,2945.67
320978.007,4168144.409,2945.672
320978.034,4168144.504,2945.655
320978.044,4168144.533,2945.658
320978.16,4168144.891,2945.65
320978.168,4168144.914,2945.651
320978.197,4168144.986,2945.669
320978.219,4168145.069,2945.652
320978.335,4168145.434,2945.635
320978.362,4168145.522,2945.628
320978.357,4168145.52,2945.612
320978.368,4168145.549,2945.619
320978.384,4168145.607,2945.605
320978.439,4168145.759,2945.623
320978.437,4168145.764,2945.612
320978.461,4168145.842,2945.603
320978.477,4168145.901,2945.593
320978.488,4168145.927,2945.6
320978.483,4168145.926,2945.584
320978.524,4168146.056,2945.578
320978.524,4168146.063,2945.569
320978.548,4168146.14,2945.563
320978.577,4168146.211,2945.582
320978.588,4168146.245,2945.584
320978.582,4168146.241,2945.566
320978.586,4168146.256,2945.564
320978.581,4168146.254,2945.5480000000002
320978.595,4168146.285,2945.562
320978.607,4168146.326,2945.555
320978.63,4168146.393,2945.559
320978.64,4168146.43,2945.55
320978.662,4168146.496,2945.554
320978.656,4168146.493,2945.537
320978.684,4168146.572,2945.54
320978.722,4168146.683,2945.547
320978.735,4168146.71,2945.56
320978.738,4168146.722,2945.557
320978.745,4168146.74,2945.561
320978.74,4168146.738,2945.545
320978.76,4168146.797,2945.546
320978.79,4168146.885,2945.551
320978.795,4168146.899,2945.551
320978.816,4168146.946,2945.571
320978.806,4168146.937,2945.547
320978.83,4168146.982,2945.58
320978.831,4168146.99,2945.574
320977.921,4168144.088,2945.694
320977.944,4168144.161,2945.69
320977.991,4168144.298,2945.695
320977.979,4168144.283,2945.67
320978.03,4168144.446,2945.663
320978.157,4168144.837,2945.657
320978.172,4168144.882,2945.658
320978.18,4168144.907,2945.659
320978.216,4168145.008,2945.668
320978.214,4168145.012,2945.656
320978.246,4168145.105,2945.662
320978.297,4168145.281,2945.639
320978.359,4168145.465,2945.642
320978.365,4168145.485,2945.642
320978.366,4168145.494,2945.635
320978.36,4168145.49,2945.617
320978.384,4168145.572,2945.606
320978.398,4168145.612,2945.608
320978.429,4168145.715,2945.601
320978.476,4168145.858,2945.6
320978.483,4168145.879,2945.603
320978.501,4168145.939,2945.594
320978.501,4168145.953,2945.577
320978.505,4168145.976,2945.567
320978.53,4168146.048,2945.57
320978.539,4168146.078,2945.567
320978.561,4168146.138,2945.575
320978.554,4168146.133,2945.556
320978.602,4168146.265,2945.572
320978.602,4168146.287,2945.5480000000002
320978.623,4168146.344,2945.557
320978.636,4168146.394,2945.545
320978.65,4168146.424,2945.558
320978.66,4168146.455,2945.558
320978.661,4168146.477,2945.535
320978.727,4168146.661,2945.554
320978.732,4168146.683,2945.547
320978.741,4168146.705,2945.554
320978.756,4168146.756,2945.547
320978.766,4168146.778,2945.556
320978.77,4168146.792,2945.555
320978.767,4168146.801,2945.535
320978.798,4168146.884,2945.549
320978.815,4168146.917,2945.569
320978.819,4168146.93,2945.568
320978.836,4168146.97,2945.581
320978.839,4168146.988,2945.572
320977.967,4168144.176,2945.698
320978.032,4168144.412,2945.655
320978.082,4168144.555,2945.669
320978.085,4168144.594,2945.632
320978.166,4168144.82,2945.659
320978.199,4168144.924,2945.655
320978.212,4168144.957,2945.662
320978.197,4168144.937,2945.633
320978.209,4168144.977,2945.63
320978.255,4168145.105,2945.645
320978.285,4168145.216,2945.62
320978.356,4168145.42,2945.637
320978.372,4168145.465,2945.641
320978.39,4168145.522,2945.64
320978.388,4168145.54,2945.61
320978.403,4168145.605,2945.587
320978.457,4168145.757,2945.605
320978.479,4168145.826,2945.602
320978.5,4168145.886,2945.607
320978.494,4168145.889,2945.581
320978.525,4168145.982,2945.586
320978.567,4168146.127,2945.565
320978.607,4168146.24,2945.578
320978.621,4168146.292,2945.566
320978.631,4168146.324,2945.566
320978.658,4168146.417,2945.551
320978.683,4168146.495,2945.552
320978.698,4168146.547,2945.544
320978.734,4168146.655,2945.5480000000002
320978.749,4168146.699,2945.5480000000002
320978.76,4168146.737,2945.542
320978.769,4168146.766,2945.543
320978.77,4168146.78,2945.529
320978.783,4168146.808,2945.542
320978.786,4168146.82,2945.54
320978.811,4168146.88,2945.559
320978.828,4168146.92,2945.572
320978.834,4168146.943,2945.567
320978.848,4168146.984,2945.568
320978.852,4168146.998,2945.568
320977.955,4168144.094,2945.696
320978.003,4168144.236,2945.703
320978.004,4168144.246,2945.693
320978.019,4168144.295,2945.692
320978.054,4168144.433,2945.654
320978.065,4168144.466,2945.659
320978.067,4168144.478,2945.651
320978.082,4168144.516,2945.66
320978.087,4168144.535,2945.657
320978.193,4168144.868,2945.647
320978.224,4168144.961,2945.65
320978.247,4168145.039,2945.6440000000002
320978.264,4168145.078,2945.657
320978.375,4168145.438,2945.637
320978.378,4168145.458,2945.623
320978.398,4168145.534,2945.606
320978.408,4168145.561,2945.612
320978.406,4168145.573,2945.592
320978.482,4168145.8,2945.597
320978.5,4168145.848,2945.607
320978.504,4168145.863,2945.605
320978.505,4168145.88,2945.589
320978.515,4168145.912,2945.587
320978.532,4168145.949,2945.603
320978.548,4168146.021,2945.577
320978.564,4168146.079,2945.568
320978.595,4168146.197,2945.541
320978.604,4168146.22,2945.5480000000002
320978.609,4168146.236,2945.547
320978.622,4168146.266,2945.56
320978.65,4168146.32,2945.594
320978.642,4168146.327,2945.557
320978.652,4168146.352,2945.566
320978.664,4168146.386,2945.568
320978.662,4168146.398,2945.55
320978.691,4168146.487,2945.547
320978.69,4168146.493,2945.538
320978.702,4168146.52,2945.549
320978.702,4168146.527,2945.541
320978.705,4168146.539,2945.538
320978.714,4168146.561,2945.545
320978.713,4168146.565,2945.535
320978.718,4168146.588,2945.528
320978.736,4168146.632,2945.542
320978.738,4168146.642,2945.537
320978.742,4168146.654,2945.535
320978.761,4168146.707,2945.544
320978.754,4168146.702,2945.525
320978.765,4168146.727,2945.535
320978.768,4168146.739,2945.532
320978.774,4168146.755,2945.534
320978.777,4168146.766,2945.531
320978.78,4168146.778,2945.529
320978.786,4168146.794,2945.531
320978.801,4168146.838,2945.532
320978.819,4168146.874,2945.555
320978.821,4168146.885,2945.552
320978.835,4168146.913,2945.567
320978.832,4168146.915,2945.554
320978.85,4168146.95,2945.577
320978.853,4168146.963,2945.576
320978.872,4168146.999,2945.6
320978.868,4168146.999,2945.585
320978.86,4168146.994,2945.565
320977.964,4168144.088,2945.691
320977.994,4168144.176,2945.696
320978.032,4168144.305,2945.681
320978.036,4168144.322,2945.676
320978.059,4168144.395,2945.675
320978.084,4168144.48,2945.666
320978.13,4168144.64,2945.646
320978.234,4168144.943,2945.667
320978.229,4168144.949,2945.641
320978.245,4168145.005,2945.635
320978.333,4168145.285,2945.625
320978.366,4168145.378,2945.635
320978.37,4168145.394,2945.632
320978.391,4168145.449,2945.6440000000002
320978.393,4168145.46,2945.637
320978.399,4168145.494,2945.619
320978.411,4168145.532,2945.619
320978.409,4168145.537,2945.607
320978.418,4168145.576,2945.593
320978.474,4168145.739,2945.605
320978.479,4168145.756,2945.604
320978.499,4168145.821,2945.599
320978.522,4168145.886,2945.608
320978.537,4168145.942,2945.596
320978.586,4168146.122,2945.561
320978.59,4168146.15,2945.543
320978.63,4168146.255,2945.564
320978.656,4168146.322,2945.58
320978.644,4168146.308,2945.553
320978.665,4168146.352,2945.579
320978.662,4168146.361,2945.558
320978.665,4168146.373,2945.555
320978.676,4168146.413,2945.549
320978.741,4168146.612,2945.55
320978.735,4168146.609,2945.533
320978.751,4168146.67,2945.521
320978.78,4168146.744,2945.537
320978.782,4168146.768,2945.518
320978.815,4168146.841,2945.549
320978.825,4168146.864,2945.558
